2022-02-11 04:00:04.302000,2022-02-11 06:09:42.880623,Good,TData.T1,20.100000381469727
2022-02-11 04:00:04.302000,2022-02-11 06:09:42.880623,Good,TData.T2,20.100000381469727
2022-02-11 04:00:04.302000,2022-02-11 06:09:42.881625,Good,TData.T3,20.299999237060547
2022-02-11 04:00:04.302000,2022-02-11 06:09:42.881625,Good,TData.T4,19.299999237060547
2022-02-11 04:00:04.302000,2022-02-11 06:09:42.881625,Good,Vib01.FrequencyBands,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-11 04:00:04.302000,2022-02-11 06:09:42.882620,Good,Vib01.RMS,0.0
2022-02-11 04:00:04.302000,2022-02-11 06:09:42.882620,Good,Vib01.Peak,1.068115234375
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.882620,Good,Vib01.CREST,4.375
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.883622,Good,Vib01.Skewness,-0.02867913246154785
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.883622,Good,Vib01.Kurtosis,0.2514152526855469
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.884621,Good,Vib01.VDI3832,0.0
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.884621,Good,Vib02.FrequencyBands,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.884621,Good,Vib02.RMS,0.0
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.885621,Good,Vib02.Peak,0.885009765625
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.885621,Good,Vib02.CREST,3.0526316165924072
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.885621,Good,Vib02.Skewness,0.05837135761976242
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.886623,Good,Vib02.Kurtosis,-0.5644629597663879
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.886623,Good,Vib02.VDI3832,0.0
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.886623,Good,Vib03.FrequencyBands,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.887623,Good,Vib03.RMS,0.0
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.887623,Good,Vib03.Peak,1.3580322265625
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.888702,Good,Vib03.CREST,3.7083332538604736
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.888702,Good,Vib03.Skewness,0.020146969705820084
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.889644,Good,Vib03.Kurtosis,-0.1250949501991272
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.889644,Good,Vib03.VDI3832,0.0
2022-02-11 04:00:04.303000,2022-02-11 06:09:42.890260,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:04.406000,2022-02-11 06:09:42.891648,Good,Position,18.76789093017578
2022-02-11 04:00:04.409000,2022-02-11 06:09:42.892644,Good,TData.T_IR,21.091341018676758
2022-02-11 04:00:04.502000,2022-02-11 06:09:42.965672,Good,P_Vorschub,-0.8888515830039978
2022-02-11 04:00:04.502000,2022-02-11 06:09:42.965672,Good,Position,18.7102108001709
2022-02-11 04:00:04.502000,2022-02-11 06:09:42.966673,Good,vVorschub,0.05768013000488281
2022-02-11 04:00:04.504000,2022-02-11 06:09:42.966673,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:04.608000,2022-02-11 06:09:43.072397,Good,P_Vorschub,-0.8423108458518982
2022-02-11 04:00:04.608000,2022-02-11 06:09:43.072397,Good,Position,18.76789093017578
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.073397,Good,Vib01.Peak,0.946044921875
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.073397,Good,Vib01.CREST,3.875
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.074397,Good,Vib01.Skewness,0.01956719160079956
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.074397,Good,Vib01.Kurtosis,0.05760955810546875
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.074397,Good,Vib02.Peak,0.9918212890625
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.075397,Good,Vib02.CREST,3.4210526943206787
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.075397,Good,Vib02.Skewness,-0.31654492020606995
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.075397,Good,Vib02.Kurtosis,-0.1474071741104126
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.076397,Good,Vib03.Peak,1.4190673828125
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.076397,Good,Vib03.CREST,4.043478488922119
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.076397,Good,Vib03.Skewness,0.045594800263643265
2022-02-11 04:00:04.611000,2022-02-11 06:09:43.077398,Good,Vib03.Kurtosis,0.29424387216567993
2022-02-11 04:00:04.724000,2022-02-11 06:09:43.175785,Good,FFT_Anforderung,True
2022-02-11 04:00:04.724000,2022-02-11 06:09:43.176799,Good,P_Vorschub,-0.8735923171043396
2022-02-11 04:00:04.727000,2022-02-11 06:09:43.176799,Good,TData.T_IR,21.091341018676758
2022-02-11 04:00:04.819000,2022-02-11 06:09:43.282350,Good,P_Vorschub,-0.8583330512046814
2022-02-11 04:00:04.819000,2022-02-11 06:09:43.283350,Good,Position,18.7102108001709
2022-02-11 04:00:04.822000,2022-02-11 06:09:43.283350,Good,TData.T_IR,21.115755081176758
2022-02-11 04:00:04.920000,2022-02-11 06:09:43.388105,Good,Position,18.6589412689209
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.389107,Good,Vib01.Peak,1.0833740234375
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.389742,Good,Vib01.CREST,4.176470756530762
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.390103,Good,Vib01.Skewness,0.27953988313674927
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.390103,Good,Vib01.Kurtosis,0.6354015469551086
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.390103,Good,Vib02.CREST,3.8235294818878174
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.391104,Good,Vib02.Skewness,-0.4469394385814667
2022-02-11 04:00:04.922000,2022-02-11 06:09:43.391104,Good,Vib02.Kurtosis,0.33814698457717896
2022-02-11 04:00:04.923000,2022-02-11 06:09:43.391104,Good,Vib03.Peak,1.40380859375
2022-02-11 04:00:04.923000,2022-02-11 06:09:43.392104,Good,Vib03.CREST,3.680000066757202
2022-02-11 04:00:04.923000,2022-02-11 06:09:43.392104,Good,Vib03.Skewness,0.006516499910503626
2022-02-11 04:00:04.923000,2022-02-11 06:09:43.392104,Good,Vib03.Kurtosis,-0.016551680862903595
2022-02-11 04:00:04.923000,2022-02-11 06:09:43.393103,Good,TData.T_IR,21.189001083374023
2022-02-11 04:00:05.033000,2022-02-11 06:09:43.492587,Good,P_Vorschub,-0.8980071544647217
2022-02-11 04:00:05.033000,2022-02-11 06:09:43.493587,Good,Position,18.7102108001709
2022-02-11 04:00:05.035000,2022-02-11 06:09:43.494587,Good,TData.T_IR,21.115755081176758
2022-02-11 04:00:05.131000,2022-02-11 06:09:43.599674,Good,P_Vorschub,-0.8423108458518982
2022-02-11 04:00:05.131000,2022-02-11 06:09:43.599674,Good,Position,18.6589412689209
2022-02-11 04:00:05.134000,2022-02-11 06:09:43.600675,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:05.252000,2022-02-11 06:09:43.703298,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:05.252000,2022-02-11 06:09:43.704295,Good,Position,18.7102108001709
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.704295,Good,Vib01.Peak,1.03759765625
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.704295,Good,Vib01.CREST,4.0
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.705296,Good,Vib01.Skewness,0.04785628244280815
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.705296,Good,Vib01.Kurtosis,0.49871888756752014
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.705296,Good,Vib02.Peak,0.7171630859375
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.706295,Good,Vib02.CREST,3.9166667461395264
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.706295,Good,Vib02.Skewness,0.23022772371768951
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.706295,Good,Vib02.Kurtosis,0.8102032542228699
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.707294,Good,Vib03.Peak,1.46484375
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.707294,Good,Vib03.CREST,3.692307710647583
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.707294,Good,Vib03.Skewness,0.07199681550264359
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.707294,Good,Vib03.Kurtosis,-0.15632112324237823
2022-02-11 04:00:05.255000,2022-02-11 06:09:43.708741,Good,TData.T_IR,21.289710998535156
2022-02-11 04:00:05.345000,2022-02-11 06:09:43.807888,Good,P_Vorschub,-0.8888515830039978
2022-02-11 04:00:05.348000,2022-02-11 06:09:43.808889,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:05.451000,2022-02-11 06:09:43.908916,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:05.550000,2022-02-11 06:09:44.016007,Good,P_Vorschub,-0.82705157995224
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.017008,Good,Vib01.Skewness,0.023502200841903687
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.017008,Good,Vib01.Kurtosis,0.5342862606048584
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.017008,Good,Vib02.Peak,0.701904296875
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.018006,Good,Vib02.CREST,3.8333332538604736
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.018006,Good,Vib02.Skewness,0.23652225732803345
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.019007,Good,Vib02.Kurtosis,0.3447552025318146
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.019007,Good,Vib03.Peak,1.4495849609375
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.020066,Good,Vib03.CREST,3.653846263885498
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.020681,Good,Vib03.Skewness,0.04972556605935097
2022-02-11 04:00:05.552000,2022-02-11 06:09:44.020681,Good,Vib03.Kurtosis,0.03935327008366585
2022-02-11 04:00:05.663000,2022-02-11 06:09:44.116003,Good,P_Vorschub,-0.7957701086997986
2022-02-11 04:00:05.779000,2022-02-11 06:09:44.219127,Good,P_Vorschub,-0.8194220066070557
2022-02-11 04:00:05.782000,2022-02-11 06:09:44.219127,Good,TData.T_IR,21.091341018676758
2022-02-11 04:00:05.878000,2022-02-11 06:09:44.325901,Good,P_Vorschub,-0.8812219500541687
2022-02-11 04:00:05.878000,2022-02-11 06:09:44.326905,Good,Position,18.6589412689209
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.326905,Good,Vib01.Peak,1.0528564453125
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.326905,Good,Vib01.CREST,3.8333332538604736
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.327905,Good,Vib01.Skewness,0.057677216827869415
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.327905,Good,Vib01.Kurtosis,0.015564272180199623
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.328904,Good,Vib02.Peak,0.7171630859375
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.328904,Good,Vib02.CREST,3.9166667461395264
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.328904,Good,Vib02.Skewness,0.2098514437675476
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.329904,Good,Vib02.Kurtosis,0.9292881488800049
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.329904,Good,Vib03.CREST,3.5185184478759766
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.329904,Good,Vib03.Skewness,0.1375565379858017
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.330903,Good,Vib03.Kurtosis,-0.15430687367916107
2022-02-11 04:00:05.881000,2022-02-11 06:09:44.330903,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:05.979000,2022-02-11 06:09:44.430672,Good,P_Vorschub,-0.8583330512046814
2022-02-11 04:00:05.979000,2022-02-11 06:09:44.431672,Good,Position,18.76789093017578
2022-02-11 04:00:06.089000,2022-02-11 06:09:44.535787,Good,P_Vorschub,-0.8888515830039978
2022-02-11 04:00:06.089000,2022-02-11 06:09:44.536787,Good,Position,18.7102108001709
2022-02-11 04:00:06.092000,2022-02-11 06:09:44.536787,Good,TData.T_IR,21.240880966186523
2022-02-11 04:00:06.190000,2022-02-11 06:09:44.643718,Good,vVorschub,0.0
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.644719,Good,Vib01.Peak,1.0986328125
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.645719,Good,Vib01.CREST,3.78947377204895
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.645719,Good,Vib01.Skewness,0.1564909666776657
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.646723,Good,Vib01.Kurtosis,-0.07153202593326569
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.646723,Good,Vib02.Skewness,0.07295354455709457
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.647723,Good,Vib02.Kurtosis,1.0211197137832642
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.647723,Good,Vib03.Peak,1.4801025390625
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.648720,Good,Vib03.CREST,3.4642856121063232
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.649723,Good,Vib03.Skewness,0.025729253888130188
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.649723,Good,Vib03.Kurtosis,-0.210224911570549
2022-02-11 04:00:06.192000,2022-02-11 06:09:44.650725,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:06.316000,2022-02-11 06:09:44.747773,Good,P_Vorschub,-0.8812219500541687
2022-02-11 04:00:06.319000,2022-02-11 06:09:44.747773,Good,TData.T_IR,21.189001083374023
2022-02-11 04:00:06.405000,2022-02-11 06:09:44.854749,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.854749,Good,Vib01.Peak,1.1749267578125
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.855749,Good,Vib01.CREST,4.052631378173828
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.855749,Good,Vib01.Skewness,0.20213106274604797
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.856749,Good,Vib01.Kurtosis,-0.02971508726477623
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.856749,Good,Vib02.Peak,0.7476806640625
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.857748,Good,Vib02.CREST,3.769230842590332
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.858751,Good,Vib02.Skewness,0.2840893566608429
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.858751,Good,Vib02.Kurtosis,0.01443292386829853
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.858751,Good,Vib03.Peak,1.4495849609375
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.859748,Good,Vib03.CREST,3.653846263885498
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.859748,Good,Vib03.Skewness,0.007423675153404474
2022-02-11 04:00:06.407000,2022-02-11 06:09:44.859748,Good,Vib03.Kurtosis,0.14094175398349762
2022-02-11 04:00:06.518000,2022-02-11 06:09:44.960067,Good,P_Vorschub,-0.8499404788017273
2022-02-11 04:00:06.521000,2022-02-11 06:09:44.961065,Good,TData.T_IR,21.115755081176758
2022-02-11 04:00:06.624000,2022-02-11 06:09:45.063872,Good,P_Vorschub,-0.8980071544647217
2022-02-11 04:00:06.627000,2022-02-11 06:09:45.063872,Good,TData.T_IR,21.31412696838379
2022-02-11 04:00:06.739000,2022-02-11 06:09:45.171082,Good,P_Vorschub,-0.8423108458518982
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.171082,Good,Vib01.Peak,1.0223388671875
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.172083,Good,Vib01.CREST,3.941176414489746
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.172083,Good,Vib01.Skewness,0.0005331041174940765
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.172083,Good,Vib01.Kurtosis,0.07816821336746216
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.173083,Good,Vib02.Peak,0.732421875
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.173083,Good,Vib02.CREST,3.692307710647583
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.173083,Good,Vib02.Skewness,0.14086714386940002
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.174083,Good,Vib02.Kurtosis,0.12249111384153366
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.174083,Good,Vib03.Peak,1.3275146484375
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.174083,Good,Vib03.CREST,3.4800000190734863
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.175081,Good,Vib03.Skewness,-0.01064593717455864
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.175081,Good,Vib03.Kurtosis,0.11296895891427994
2022-02-11 04:00:06.742000,2022-02-11 06:09:45.176083,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:06.855000,2022-02-11 06:09:45.273662,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:06.961000,2022-02-11 06:09:45.378827,Good,P_Vorschub,-0.8812219500541687
2022-02-11 04:00:06.961000,2022-02-11 06:09:45.379828,Good,Position,18.76789093017578
2022-02-11 04:00:07.056000,2022-02-11 06:09:45.487502,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:07.056000,2022-02-11 06:09:45.488534,Good,Position,18.7102108001709
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.488534,Good,Vib01.Peak,1.0528564453125
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.489522,Good,Vib01.CREST,4.058823585510254
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.489522,Good,Vib01.Skewness,0.06133246794342995
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.490166,Good,Vib01.Kurtosis,-0.20918317139148712
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.490166,Good,Vib02.Peak,0.7476806640625
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.490166,Good,Vib02.CREST,3.769230842590332
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.491162,Good,Vib02.Skewness,0.2532366216182709
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.491162,Good,Vib02.Kurtosis,0.6134796738624573
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.492162,Good,Vib03.CREST,3.625
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.492162,Good,Vib03.Skewness,-0.05509650334715843
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.492162,Good,Vib03.Kurtosis,0.40157967805862427
2022-02-11 04:00:07.059000,2022-02-11 06:09:45.493162,Good,TData.T_IR,21.31412696838379
2022-02-11 04:00:07.161000,2022-02-11 06:09:45.590533,Good,P_Vorschub,-0.8346812129020691
2022-02-11 04:00:07.164000,2022-02-11 06:09:45.591529,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:07.260000,2022-02-11 06:09:45.696760,Good,P_Vorschub,-0.8117923736572266
2022-02-11 04:00:07.381000,2022-02-11 06:09:45.804665,Good,P_Vorschub,-0.8033997416496277
2022-02-11 04:00:07.381000,2022-02-11 06:09:45.804665,Good,Position,18.76789093017578
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.805668,Good,Vib01.Peak,0.9002685546875
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.805668,Good,Vib01.CREST,3.6875
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.805668,Good,Vib01.Skewness,0.0014851093292236328
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.806662,Good,Vib01.Kurtosis,0.3011608123779297
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.806662,Good,Vib02.Peak,0.732421875
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.806662,Good,Vib02.CREST,3.692307710647583
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.807661,Good,Vib02.Skewness,0.14641603827476501
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.807661,Good,Vib02.Kurtosis,0.5710354447364807
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.807661,Good,Vib03.Peak,1.3580322265625
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.808665,Good,Vib03.CREST,3.559999942779541
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.809172,Good,Vib03.Skewness,0.0450032502412796
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.809172,Good,Vib03.Kurtosis,0.19550080597400665
2022-02-11 04:00:07.384000,2022-02-11 06:09:45.809172,Good,TData.T_IR,21.289710998535156
2022-02-11 04:00:07.472000,2022-02-11 06:09:45.904369,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:07.475000,2022-02-11 06:09:45.905367,Good,TData.T_IR,21.33854103088379
2022-02-11 04:00:07.584000,2022-02-11 06:09:46.010248,Good,Position,18.7102108001709
2022-02-11 04:00:07.587000,2022-02-11 06:09:46.011248,Good,TData.T_IR,21.289710998535156
2022-02-11 04:00:07.683000,2022-02-11 06:09:46.117068,Good,P_Vorschub,-0.8735923171043396
2022-02-11 04:00:07.685000,2022-02-11 06:09:46.118068,Good,Vib01.Peak,1.007080078125
2022-02-11 04:00:07.685000,2022-02-11 06:09:46.118068,Good,Vib01.CREST,4.125
2022-02-11 04:00:07.685000,2022-02-11 06:09:46.119103,Good,Vib01.Skewness,0.022637903690338135
2022-02-11 04:00:07.685000,2022-02-11 06:09:46.119103,Good,Vib01.Kurtosis,0.5196781158447266
2022-02-11 04:00:07.685000,2022-02-11 06:09:46.120094,Good,Vib02.Peak,0.762939453125
2022-02-11 04:00:07.685000,2022-02-11 06:09:46.120481,Good,Vib02.CREST,3.846153736114502
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.120481,Good,Vib02.Skewness,-0.03915173187851906
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.121097,Good,Vib02.Kurtosis,0.3561674952507019
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.121097,Good,Vib03.Peak,1.40380859375
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.121097,Good,Vib03.CREST,3.680000066757202
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.122096,Good,Vib03.Skewness,0.08839625120162964
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.122096,Good,Vib03.Kurtosis,0.1577715128660202
2022-02-11 04:00:07.686000,2022-02-11 06:09:46.123096,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:07.792000,2022-02-11 06:09:46.221768,Good,P_Vorschub,-0.8980071544647217
2022-02-11 04:00:07.792000,2022-02-11 06:09:46.222768,Good,Position,18.76789093017578
2022-02-11 04:00:07.792000,2022-02-11 06:09:46.222768,Good,vVorschub,-0.05768013000488281
2022-02-11 04:00:07.903000,2022-02-11 06:09:46.329649,Good,P_Vorschub,-0.8812219500541687
2022-02-11 04:00:07.903000,2022-02-11 06:09:46.329649,Good,Position,18.7102108001709
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.330646,Good,Vib01.Peak,0.9765625
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.330646,Good,Vib01.CREST,4.0
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.330646,Good,Vib01.Skewness,-0.1057477593421936
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.331643,Good,Vib01.Kurtosis,0.027822494506835938
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.331643,Good,Vib02.Peak,0.8544921875
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.332642,Good,Vib02.CREST,3.7333333492279053
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.332642,Good,Vib02.Skewness,-0.3785587251186371
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.332642,Good,Vib02.Kurtosis,0.22092221677303314
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.333645,Good,Vib03.Peak,1.3580322265625
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.333645,Good,Vib03.CREST,3.559999942779541
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.333645,Good,Vib03.Skewness,0.05977087467908859
2022-02-11 04:00:07.906000,2022-02-11 06:09:46.334645,Good,Vib03.Kurtosis,-0.1281152069568634
2022-02-11 04:00:08.009000,2022-02-11 06:09:46.454266,Good,P_Vorschub,-0.8735923171043396
2022-02-11 04:00:08.108000,2022-02-11 06:09:46.559899,Good,P_Vorschub,-0.8346812129020691
2022-02-11 04:00:08.110000,2022-02-11 06:09:46.559899,Good,TData.T_IR,21.091341018676758
2022-02-11 04:00:08.213000,2022-02-11 06:09:46.660278,Good,P_Vorschub,-0.8980071544647217
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.661275,Good,Vib01.Skewness,0.020416319370269775
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.661275,Good,Vib01.Kurtosis,0.0607147216796875
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.661275,Good,Vib02.Peak,0.9307861328125
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.662278,Good,Vib02.CREST,3.3888888359069824
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.662278,Good,Vib02.Skewness,-0.29453137516975403
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.662278,Good,Vib02.Kurtosis,-0.19218440353870392
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.663275,Good,Vib03.Peak,1.5411376953125
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.663275,Good,Vib03.CREST,4.039999961853027
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.664272,Good,Vib03.Skewness,0.0412057489156723
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.664272,Good,Vib03.Kurtosis,0.21789440512657166
2022-02-11 04:00:08.216000,2022-02-11 06:09:46.664272,Good,TData.T_IR,21.240880966186523
2022-02-11 04:00:08.318000,2022-02-11 06:09:46.765062,Good,P_Vorschub,-0.8735923171043396
2022-02-11 04:00:08.320000,2022-02-11 06:09:46.766053,Good,TData.T_IR,21.216466903686523
2022-02-11 04:00:08.435000,2022-02-11 06:09:46.872414,Good,P_Vorschub,-0.8659626841545105
2022-02-11 04:00:08.435000,2022-02-11 06:09:46.873416,Good,Position,18.76789093017578
2022-02-11 04:00:08.438000,2022-02-11 06:09:46.873416,Good,TData.T_IR,21.240880966186523
2022-02-11 04:00:08.526000,2022-02-11 06:09:46.987795,Good,P_Vorschub,-0.8812219500541687
2022-02-11 04:00:08.526000,2022-02-11 06:09:46.987795,Good,Position,18.7102108001709
2022-02-11 04:00:08.529000,2022-02-11 06:09:46.988802,Good,Vib01.Peak,0.9613037109375
2022-02-11 04:00:08.529000,2022-02-11 06:09:46.989792,Good,Vib01.CREST,3.9375
2022-02-11 04:00:08.529000,2022-02-11 06:09:46.989792,Good,Vib01.Skewness,0.07535529136657715
2022-02-11 04:00:08.529000,2022-02-11 06:09:46.990494,Good,Vib01.Kurtosis,0.22478008270263672
2022-02-11 04:00:08.529000,2022-02-11 06:09:46.990494,Good,Vib02.Peak,1.0986328125
2022-02-11 04:00:08.529000,2022-02-11 06:09:46.990494,Good,Vib02.CREST,3.13043475151062
